seq_ID,city_name,origin_state,DEST_STATE_ABR,median_departure_delay_mins,sd_departure_delay_mins,prop_dep_early30,sd_arrival_delay_mins,median_net_delay_as_dest,sd_net_delay_as_dest,prop_dest_del30,busiest_day_of_week_dep,mean_dep_on_busiest_dow,busiest_day_of_week_arr,most_common_dest_apt,most_common_dest_city,most_common_origin_apt,most_common_origin_city,most_common_dest_state,most_common_origin_state
1219702,"White Plains, NY",NY,NY,0.32992075018328415,1.1239666475145573,-0.14746625234205302,1.0707436500128393,-0.2879522028336053,-0.06501450891300405,0.7884410561213291,1,-0.19377224331262846,1,1402702,"West Palm Beach/Palm Beach, FL",1402702,"West Palm Beach/Palm Beach, FL",FL,FL
1498603,"Sarasota/Bradenton, FL",FL,FL,0.32992075018328415,0.10467890770407043,-0.14746625234205302,-0.4376177439279834,0.21208022969049714,0.7938040157220447,-0.44094454318740484,1,-0.2563250445005435,1,1039707,"Atlanta, GA",1039707,"Atlanta, GA",GA,GA
1430705,"Providence, RI",RI,RI,0.5712581276957922,-0.2430689369041007,-0.14746625234205302,-0.2107322450343257,-0.5379684190956565,0.30233444513422675,-0.05475486601017845,3,-0.09258388844982478,5,1127805,"Washington, DC",1127805,"Washington, DC",FL,FL
1059904,"Birmingham, AL",AL,AL,0.32992075018328415,-0.48592951124130673,-0.08807145434773084,-0.45313971514858437,-0.037935986571554066,-0.5663231810090111,-0.20242930703254297,1,-0.05394833477493609,1,1039707,"Atlanta, GA",1039707,"Atlanta, GA",TX,TX
1289208,"Los Angeles, CA",CA,CA,0.5712581276957922,-0.3442892049180983,-0.14746625234205302,0.02289056733173434,-0.5379684190956565,1.2959961357422503,-0.26059566136430357,4,4.10066153706476,5,1477104,"San Francisco, CA",1477104,"San Francisco, CA",CA,CA
1410702,"Phoenix, AZ",AZ,AZ,0.5712581276957922,-0.5742334524255852,-0.14746625234205302,-0.028609210014724593,-0.2879522028336053,0.193936381806267,-0.7020173020071356,4,3.2249223204339503,5,1129202,"Denver, CO",1129202,"Denver, CO",CA,CA
1330303,"Miami, FL",FL,FL,0.5712581276957922,-0.4359438537123946,-0.14746625234205302,0.039149490125846786,-0.2879522028336053,0.9860033055029144,-0.2629654651478443,4,1.516126975041731,5,1039707,"Atlanta, GA",1039707,"Atlanta, GA",FL,FL
1405702,"Portland, OR",OR,OR,0.08858337267077615,-0.28451008387659393,-0.14746625234205302,-0.6197808370958979,-0.037935986571554066,0.5422278861835524,-0.6619376016747762,5,0.7629176572084247,4,1477104,"San Francisco, CA",1477104,"San Francisco, CA",CA,CA
1477104,"San Francisco, CA",CA,CA,0.32992075018328415,0.13828233503420406,-0.14746625234205302,1.018174873866056,-0.5379684190956565,2.0175701948805522,1.3564926406493556,5,3.0037797703519686,5,1289208,"Los Angeles, CA",1289208,"Los Angeles, CA",CA,CA
1474703,"Seattle, WA",WA,WA,0.32992075018328415,-0.5686939389406835,-0.14746625234205302,-0.20295737202374653,-0.5379684190956565,1.1217094340162868,-0.705586036527933,5,2.1317201302616238,5,1477104,"San Francisco, CA",1477104,"San Francisco, CA",CA,CA
1537002,"Tulsa, OK",OK,OK,-0.15275400484173188,-0.5641977819731504,-0.14746625234205302,-0.5372296604074065,-0.2879522028336053,-0.713870414413286,-0.4490407789979001,1,-0.06682685266656566,1,1129806,"Dallas/Fort Worth, TX",1129806,"Dallas/Fort Worth, TX",TX,TX
1275804,"Kona, HI",HI,HI,-0.15275400484173188,-0.7957101596404702,-0.14746625234205302,-0.6065020993826368,0.7121126622145996,0.8779004898660604,-1.2181084091077736,6,-0.12202050077354949,6,1217305,"Honolulu, HI",1217305,"Honolulu, HI",HI,HI
1385103,"Oklahoma City, OK",OK,OK,0.08858337267077615,0.40611615890662717,-0.14746625234205302,0.17384295457708707,-0.037935986571554066,-0.06648657295327516,-0.0389134236240453,4,0.0442963588554951,4,1129806,"Dallas/Fort Worth, TX",1129806,"Dallas/Fort Worth, TX",TX,TX
1288903,"Las Vegas, NV",NV,NV,0.5712581276957922,-0.4878561205138028,-0.14746625234205302,-0.4546640263423875,-0.2879522028336053,0.2658452212725199,-0.47566099709694126,1,2.963304428406847,1,1289208,"Los Angeles, CA",1289208,"Los Angeles, CA",CA,CA
1402702,"West Palm Beach/Palm Beach, FL",FL,FL,0.32992075018328415,-0.08818405829645724,-0.1132303804084487,-0.03806198665652173,-0.7879846353577077,1.6807174162294372,0.6007060181144935,4,0.1767611143122563,4,1039707,"Atlanta, GA",1039707,"Atlanta, GA",NY,NY
1129202,"Denver, CO",CO,CO,0.8125955052083003,-0.46604094716044175,-0.14746625234205302,0.016290839923411553,-0.5379684190956565,0.4358058657143742,-0.380405120476402,5,4.151807650977232,5,1410702,"Phoenix, AZ",1410702,"Phoenix, AZ",CA,CA
1201205,"Gunnison, CO",CO,CO,-0.3940913823542399,-0.6203679330316181,-0.14746625234205302,-0.380530282548523,1.5871694191317787,0.5749386382287568,0.9133664903801283,5,-0.4200662005512622,5,1129806,"Dallas/Fort Worth, TX",1129806,"Dallas/Fort Worth, TX",TX,TX
1463502,"Fort Myers, FL",FL,FL,0.08858337267077615,0.2820298981428037,-0.14746625234205302,-0.039187532474370415,-0.7879846353577077,1.2868005534943177,-0.06823338298959591,6,0.5071870876460663,6,1393007,"Chicago, IL",1393007,"Chicago, IL",IL,IL
1188402,"Spokane, WA",WA,WA,0.08858337267077615,-0.21642427741226958,-0.14746625234205302,-0.5947696759854562,-0.5379684190956565,0.27419123685887054,-0.46133681140294286,5,-0.19193245504239567,5,1474703,"Seattle, WA",1474703,"Seattle, WA",CA,CA
1042302,"Austin, TX",TX,TX,0.32992075018328415,-0.33129641957648936,-0.14746625234205302,-0.542120110633721,-0.5379684190956565,0.03746579779730907,-0.5746456448415771,5,0.8107521522344774,4,1129806,"Dallas/Fort Worth, TX",1129806,"Dallas/Fort Worth, TX",TX,TX
1530402,"Tampa, FL",FL,FL,0.5712581276957922,-0.4292576500209972,-0.14746625234205302,-0.412200022796371,-0.2879522028336053,0.5744069412856952,-0.3061708396738679,5,1.1934281124428987,4,1039707,"Atlanta, GA",1039707,"Atlanta, GA",TX,TX
1467903,"San Diego, CA",CA,CA,0.32992075018328415,-0.5798861488915025,-0.14746625234205302,-0.5757826261340383,-0.037935986571554066,0.4469193858065989,-0.6063662518084463,5,1.458357623356421,1,1477104,"San Francisco, CA",1477104,"San Francisco, CA",CA,CA
1486903,"Salt Lake City, UT",UT,UT,0.5712581276957922,0.01820221633430551,-0.14746625234205302,0.3424541053536123,-0.037935986571554066,0.447674317140352,-0.593920764789259,5,1.9109455378336886,5,1129202,"Denver, CO",1129202,"Denver, CO",CA,CA
1323002,"Harrisburg, PA",PA,PA,0.08858337267077615,0.7423672251228856,-0.14746625234205302,-0.24867429187705117,0.46209644595254834,0.787729365113678,0.46320874219810315,7,-0.2931208099051994,7,1393007,"Chicago, IL",1393007,"Chicago, IL",IL,IL
1483106,"San Jose, CA",CA,CA,0.32992075018328415,-0.8060105314418339,-0.14746625234205302,-0.7175724074235588,-0.2879522028336053,-0.10691572683091673,-0.8734303886801349,1,0.8420285528284349,1,1467903,"San Diego, CA",1467903,"San Diego, CA",CA,CA
1379608,"Oakland, CA",CA,CA,0.5712581276957922,-1.0060325141307267,-0.14746625234205302,-0.7240389134086596,-0.7879846353577077,0.031575528580718784,-0.8298468047854772,4,0.6345004359461758,4,1289208,"Los Angeles, CA",1289208,"Los Angeles, CA",CA,CA
1490803,"Santa Ana, CA",CA,CA,0.32992075018328415,-0.620775255333348,-0.14746625234205302,-0.7756383520092678,0.21208022969049714,-0.28540880551123815,-0.8684329223664493,5,0.43359555683675444,1,1483106,"San Jose, CA",1483106,"San Jose, CA",CA,CA
1324402,"Memphis, TN",TN,TN,0.08858337267077615,-0.4000587613967118,-0.14746625234205302,0.04679707085603804,-0.2879522028336053,0.0651754462988942,-0.27386425617499827,5,0.06563790279019556,5,1039707,"Atlanta, GA",1039707,"Atlanta, GA",TX,TX
1537604,"Tucson, AZ",AZ,AZ,-0.15275400484173188,-0.6133838234276081,-0.14746625234205302,-0.16967483728600255,-0.037935986571554066,-0.35239875801378856,-0.4569267867020603,1,0.008604466412978925,1,1410702,"Phoenix, AZ",1410702,"Phoenix, AZ",CA,CA
1489302,"Sacramento, CA",CA,CA,0.32992075018328415,-0.8415011899171302,-0.14746625234205302,-0.6789984042084756,-0.2879522028336053,-0.6009569544531852,-0.7532915018924524,5,0.5826184067256108,5,1467903,"San Diego, CA",1467903,"San Diego, CA",CA,CA
1014005,"Albuquerque, NM",NM,NM,0.32992075018328415,-0.6981660789516095,-0.14746625234205302,-0.5565590124949958,-0.037935986571554066,-0.6398764453085249,-0.6656100822699089,5,0.008604466412978925,4,1410702,"Phoenix, AZ",1410702,"Phoenix, AZ",TX,TX
1244102,"Jackson, WY",WY,WY,0.5712581276957922,2.353636368878211,-0.14746625234205302,0.014537174973542474,-0.037935986571554066,2.060105175479349,0.6925947828643173,6,-0.296800386445665,6,1486903,"Salt Lake City, UT",1486903,"Salt Lake City, UT",UT,UT
1502403,"Charlotte Amalie, VI",NA,NA,-0.15275400484173188,0.0811059037448672,-0.14746625234205302,0.0024635841111748475,0.7121126622145996,0.2612162508998128,0.032436625275373165,6,-0.3317563635800881,6,1330303,"Miami, FL",1330303,"Miami, FL",FL,FL
1150305,"Eagle, CO",CO,CO,1.0539328827208083,1.1179943426396037,-0.14746625234205302,0.9495384287436627,0.46209644595254834,2.5598898306999747,1.4298145918903273,6,-0.2839218685540354,6,1129202,"Denver, CO",1129202,"Denver, CO",TX,TX
1071302,"Boise, ID",ID,ID,0.08858337267077615,-0.5233926345691156,-0.14746625234205302,-0.15346181557720004,-0.2879522028336053,-0.24545345694887943,-0.5085563441758111,5,-0.03923002861307373,5,1474703,"Seattle, WA",1474703,"Seattle, WA",CA,CA
1169706,"Fort Lauderdale, FL",FL,FL,0.8125955052083003,-0.48313974633666856,-0.14746625234205302,0.09785343189039539,-0.5379684190956565,1.0762648710008267,0.14337615735281778,5,1.7048892515676155,5,1039707,"Atlanta, GA",1039707,"Atlanta, GA",NY,NY
1426204,"Palm Springs, CA",CA,CA,-0.15275400484173188,-0.19433381619905396,-0.14746625234205302,-0.22903640391407348,0.46209644595254834,0.5640167892175784,0.014253397758768983,7,-0.10730219461168714,1,1477104,"San Francisco, CA",1477104,"San Francisco, CA",CA,CA
1350202,"Montrose/Delta, CO",CO,CO,0.32992075018328415,-0.4729901191073627,-0.14746625234205302,-0.5301888097292241,0.46209644595254834,1.4459305017635196,0.5570921478890333,6,-0.3317563635800881,6,1129806,"Dallas/Fort Worth, TX",1129806,"Dallas/Fort Worth, TX",TX,TX
1389101,"Ontario, CA",CA,CA,0.5712581276957922,-0.44609810193558946,-0.14746625234205302,-0.6658529612302798,-0.037935986571554066,-0.3837176258006339,-0.5663379660472587,4,-0.014576865791954276,4,1410702,"Phoenix, AZ",1410702,"Phoenix, AZ",CA,CA
1383002,"Kahului, HI",HI,HI,0.08858337267077615,0.06947841184122597,-0.14746625234205302,-0.24667249695980936,0.7121126622145996,0.9160124675863375,-1.1251063802477692,6,0.11531218608648101,6,1217305,"Honolulu, HI",1217305,"Honolulu, HI",HI,HI
1298202,"Lihue, HI",HI,HI,-0.15275400484173188,-0.25645305278630165,-0.14746625234205302,-0.9323553787093181,0.9621288784766507,0.7684491177918606,-1.3018662173742606,6,-0.12753986558424787,6,1217305,"Honolulu, HI",1217305,"Honolulu, HI",HI,HI
1217305,"Honolulu, HI",HI,HI,0.32992075018328415,-0.558636027136562,-0.14746625234205302,-0.36535941075502415,0.9621288784766507,1.1328077266410554,-1.057385759802249,5,0.5568613709423518,5,1383002,"Kahului, HI",1383002,"Kahului, HI",HI,HI
1457002,"Reno, NV",NV,NV,0.32992075018328415,0.564828075824564,-0.14746625234205302,-0.36692265437226657,-0.2879522028336053,-0.5320427575752197,-0.41927214018344605,7,-0.035550452072608145,5,1288903,"Las Vegas, NV",1288903,"Las Vegas, NV",CA,CA
1357702,"Myrtle Beach, SC",SC,SC,-0.3940913823542399,0.32097745068986716,-0.14746625234205302,-0.5579522198459723,-0.037935986571554066,-0.7809417867019303,-0.6882602145502692,3,-0.275090884856918,3,1105703,"Charlotte, NC",1105703,"Charlotte, NC",NC,NC
1484306,"San Juan, PR",NA,NA,0.5712581276957922,-0.01875581502014574,-0.11151336110083226,-0.15268786798470932,-0.037935986571554066,0.36076031508378603,0.16118993026650008,6,0.17050583419346485,6,1320402,"Orlando, FL",1320402,"Orlando, FL",FL,FL
1329604,"Manchester, NH",NH,NH,0.08858337267077615,-0.8740824359404177,-0.14746625234205302,-0.48629953210326854,-0.037935986571554066,-0.29622749971204104,-0.2389583361145052,2,-0.27803454608929046,4,1082106,"Baltimore, MD",1082106,"Baltimore, MD",MD,MD
1199603,"Greer, SC",SC,SC,0.08858337267077615,-4.6489690893076395e-4,-0.14746625234205302,-0.25781150644934403,-0.2879522028336053,-0.6533501283173121,-0.24173652049547967,5,-0.11098177115215271,5,1039707,"Atlanta, GA",1039707,"Atlanta, GA",GA,GA
1209402,"Hayden, CO",CO,CO,0.5712581276957922,0.9712436611165514,-0.14746625234205302,-0.16111035113308797,-0.2879522028336053,0.9439881296993939,0.45855896872759716,6,-0.32807678703962245,6,1129806,"Dallas/Fort Worth, TX",1129806,"Dallas/Fort Worth, TX",TX,TX
1025702,"Albany, NY",NY,NY,0.32992075018328415,0.35027248726503946,0.038628509771082474,-0.27367464219519416,-0.2879522028336053,0.3744048865924227,0.2553303700289297,4,-0.1926683703504888,1,1082106,"Baltimore, MD",1082106,"Baltimore, MD",FL,FL
1163807,"Fresno, CA",CA,CA,-0.15275400484173188,0.7071857572210662,-0.14746625234205302,0.43303109225070024,0.46209644595254834,-0.1378663561229466,-0.015375744051185204,4,-0.1808937254209989,4,1289208,"Los Angeles, CA",1289208,"Los Angeles, CA",CA,CA
1502704,"Christiansted, VI",NA,NA,-0.2734226935979859,-1.0574490004480044,-0.14746625234205302,-1.024888248761361,0.46209644595254834,-1.6118162077885883,-0.7134450293770012,6,-0.39982852957870146,6,1330303,"Miami, FL",1330303,"Miami, FL",FL,FL
1110902,"Colorado Springs, CO",CO,CO,-0.15275400484173188,0.20929111639936157,-0.14746625234205302,0.5925321035072768,-0.2879522028336053,0.19258883195747142,0.23177337990563504,2,-0.24859793376556572,5,1129202,"Denver, CO",1129202,"Denver, CO",TX,CO
1227805,"Wichita, KS",KS,KS,-0.15275400484173188,0.3966278760079746,-0.14746625234205302,-0.4669798088869708,0.21208022969049714,-0.2558672594666419,-0.13864758580671588,7,-0.22320885563635318,7,1129806,"Dallas/Fort Worth, TX",1129806,"Dallas/Fort Worth, TX",TX,TX
1154005,"El Paso, TX",TX,TX,0.32992075018328415,-0.44161359581239573,-0.14746625234205302,-0.7011571519027339,-0.037935986571554066,-0.49060618059500294,-0.3820802342834944,5,-0.09626346499029037,3,1129806,"Dallas/Fort Worth, TX",1129806,"Dallas/Fort Worth, TX",TX,TX
1084905,"Bozeman, MT",MT,MT,-0.15275400484173188,0.7337282799709162,-0.14746625234205302,-0.3710165353108352,-1.1630089597507844,1.090039303379407,0.009582312737278375,7,-0.27288313893263866,7,1129202,"Denver, CO",1129202,"Denver, CO",CO,CO
1046902,"Kalamazoo, MI",MI,MI,-0.15275400484173188,1.4137652240721932,-0.14746625234205302,-0.14526244091915588,-0.5379684190956565,1.4838434638794613,0.7340108706308491,4,-0.3928373341518168,4,1393007,"Chicago, IL",1393007,"Chicago, IL",IL,IL
1198002,"Grand Island, NE",NE,NE,0.8125955052083003,-0.6170241746048808,-0.14746625234205302,-0.8881483187950684,0.9621288784766507,-1.0234951062655426,-0.5179325338052826,1,-0.40166831784893425,1,1129806,"Dallas/Fort Worth, TX",1129806,"Dallas/Fort Worth, TX",TX,TX
1496002,"Wichita Falls, TX",TX,TX,-0.15275400484173188,-0.721753531816085,-0.14746625234205302,-1.1862289307880736,0.7121126622145996,-1.732255747463055,-1.0088281508505177,1,-0.4090274709298654,3,1129806,"Dallas/Fort Worth, TX",1129806,"Dallas/Fort Worth, TX",TX,TX
1507402,"Stillwater, OK",OK,OK,-0.3940913823542399,-1.5067277159132755,-0.14746625234205302,-1.328038483065887,0.21208022969049714,-2.177783087240383,-1.7179789186259387,1,-0.4163866240107966,3,1129806,"Dallas/Fort Worth, TX",1129806,"Dallas/Fort Worth, TX",TX,TX
1114008,"Corpus Christi, TX",TX,TX,-0.3940913823542399,-1.114972526389505,-0.14746625234205302,-0.8972903772975134,-0.2879522028336053,-1.005320165880723,-0.8605917503628436,1,-0.3207176339586913,1,1129806,"Dallas/Fort Worth, TX",1129806,"Dallas/Fort Worth, TX",TX,TX
1111105,"Columbia, MO",MO,MO,-0.15275400484173188,0.38688067582741886,-0.14746625234205302,-0.018472176619365063,0.9621288784766507,-0.07654050878605548,1.9732078117401897,2,-0.38400635045469944,1,1393007,"Chicago, IL",1393007,"Chicago, IL",IL,IL
1163703,"Fargo, ND",ND,ND,1.0539328827208083,1.5133227391372348,-0.14746625234205302,0.13896042833520383,0.21208022969049714,0.7338484891964827,0.07372183502160956,4,-0.3089429890292014,4,1348702,"Minneapolis, MN",1348702,"Minneapolis, MN",MN,MN
1325602,"Mission/McAllen/Edinburg, TX",TX,TX,-0.635428759866748,-0.8004292148612694,-0.14746625234205302,-0.565059093000729,0.33708833782152275,-1.014548499403739,-0.22901671016043385,5,-0.32623699876938966,5,1129806,"Dallas/Fort Worth, TX",1129806,"Dallas/Fort Worth, TX",TX,TX
1529502,"Toledo, OH",OH,OH,-0.15275400484173188,1.3352622686516347,-0.14746625234205302,-0.8838336741157302,0.21208022969049714,-0.4738038783485093,-0.17599470507205367,4,-0.3869500116870719,3,1393007,"Chicago, IL",1393007,"Chicago, IL",IL,IL
1291503,"Lake Charles, LA",LA,LA,-0.8767661373792559,-0.7775457160508078,-0.14746625234205302,-0.3299664769937897,0.7121126622145996,-1.1724595725466453,-0.931002657767675,1,-0.3869500116870719,1,1226603,"Houston, TX",1226603,"Houston, TX",TX,TX
1013603,"Abilene, TX",TX,TX,-0.15275400484173188,-0.3217254353013241,-0.14746625234205302,-0.9569484418174319,1.4621613110007532,-1.3672962049371404,-0.5585105989239412,1,-0.3869500116870719,1,1129806,"Dallas/Fort Worth, TX",1129806,"Dallas/Fort Worth, TX",TX,TX
1182304,"Fort Wayne, IN",IN,IN,0.32992075018328415,0.21679133133448225,-0.14746625234205302,1.1087065218789547,-0.2879522028336053,0.6751143924347646,0.7109188345881297,4,-0.28245003793784923,4,1393007,"Chicago, IL",1393007,"Chicago, IL",IL,IL
1127402,"Dubuque, IA",IA,IA,-0.3940913823542399,-0.1459231038696941,-0.14746625234205302,-0.6164339092278935,0.9621288784766507,0.08577783226969941,0.5663133661652736,1,-0.4090274709298654,1,1393007,"Chicago, IL",1393007,"Chicago, IL",IL,IL
1504803,"Sioux City, IA",IA,IA,0.32992075018328415,-1.0573645700214447,-0.14746625234205302,-0.8024441998182937,-0.41296031096463087,0.6575704465349156,-0.8652807712209998,5,-0.39982852957870146,5,1393007,"Chicago, IL",1393007,"Chicago, IL",IL,IL
1299206,"Little Rock, AR",AR,AR,0.08858337267077615,-0.6864051553614926,-0.14746625234205302,-0.3415535170815286,-0.037935986571554066,-0.3545270343274855,-0.5355403727127871,5,-0.1569764779079726,5,1129806,"Dallas/Fort Worth, TX",1129806,"Dallas/Fort Worth, TX",TX,TX
1478302,"Springfield, MO",MO,MO,0.32992075018328415,-0.3255575330506261,-0.14746625234205302,-0.2335232319139497,0.9621288784766507,-0.18204521668864065,-0.17339239807385068,5,-0.26184440931124187,5,1129806,"Dallas/Fort Worth, TX",1129806,"Dallas/Fort Worth, TX",TX,TX
1524906,"Tallahassee, FL",FL,FL,0.08858337267077615,-0.9595945635000502,-0.14746625234205302,-0.7753016107454127,0.21208022969049714,-0.5546302258982363,-0.5713686689409647,3,-0.30452749718064276,3,1039707,"Atlanta, GA",1039707,"Atlanta, GA",GA,GA
1106702,"Champaign/Urbana, IL",IL,IL,0.32992075018328415,0.45460474392120154,-0.14746625234205302,-0.19084235332610128,1.0871369866076763,0.05813284966375616,1.8250096608720456,7,-0.37775107033590793,7,1393007,"Chicago, IL",1393007,"Chicago, IL",IL,IL
1541106,"Tyler, TX",TX,TX,-0.15275400484173188,-1.0415753902399445,-0.14746625234205302,-0.9762418402527148,1.4621613110007532,-1.9521288743403897,-0.862490139374243,1,-0.40166831784893425,1,1129806,"Dallas/Fort Worth, TX",1129806,"Dallas/Fort Worth, TX",TX,TX
1484202,"San Angelo, TX",TX,TX,-0.8767661373792559,-1.0248200426788756,-0.14746625234205302,-0.8613838914142162,0.9621288784766507,-1.2970095745009553,-1.2611518317680817,1,-0.3943091647680031,1,1129806,"Dallas/Fort Worth, TX",1129806,"Dallas/Fort Worth, TX",TX,TX
1198202,"Killeen, TX",TX,TX,-0.3940913823542399,-0.3607083183673877,-0.14746625234205302,-0.989089673817552,0.9621288784766507,-1.264379905996003,-0.9607203803800847,4,-0.36487255244427835,4,1129806,"Dallas/Fort Worth, TX",1129806,"Dallas/Fort Worth, TX",TX,TX
1288403,"Lansing, MI",MI,MI,0.08858337267077615,1.2069842726003237,-0.14746625234205302,1.3583587384371791,-0.5379684190956565,1.2402378880392135,0.29362876856788805,1,-0.36487255244427835,1,1143302,"Detroit, MI",1143302,"Detroit, MI",MI,MI
1072804,"Beaumont/Port Arthur, TX",TX,TX,-0.15275400484173188,-1.0171178167070027,-0.14746625234205302,-0.8856288255667544,1.4621613110007532,-0.7308345517389992,-0.6040983017115701,1,-0.4090274709298654,1,1129806,"Dallas/Fort Worth, TX",1129806,"Dallas/Fort Worth, TX",TX,TX
1027903,"Amarillo, TX",TX,TX,-0.15275400484173188,-0.7829430212272426,-0.14746625234205302,-0.6147455605791556,0.46209644595254834,-1.5162198872141246,-0.3766391272050618,1,-0.32623699876938966,3,1129806,"Dallas/Fort Worth, TX",1129806,"Dallas/Fort Worth, TX",TX,TX
1068502,"Bloomington/Normal, IL",IL,IL,0.08858337267077615,1.9192092969646104,-0.14746625234205302,-0.49755207943667984,0.46209644595254834,0.3913639274212979,-0.1521474874724944,4,-0.36487255244427835,4,1039707,"Atlanta, GA",1039707,"Atlanta, GA",GA,GA
1457405,"Roanoke, VA",VA,VA,0.32992075018328415,-0.2957751612301449,-0.14746625234205302,-0.6952500494938592,-0.037935986571554066,-0.6345924024344535,-0.7432786818428817,1,-0.37223170552520957,1,1039707,"Atlanta, GA",1039707,"Atlanta, GA",GA,GA
1419306,"Pensacola, FL",FL,FL,-0.15275400484173188,-0.31748307120386343,-0.14746625234205302,-0.6558439832877184,0.46209644595254834,-0.323054777548729,-0.4544349527627822,3,-0.20002752343142,3,1039707,"Atlanta, GA",1039707,"Atlanta, GA",TX,TX
1289102,"Lawton/Fort Sill, OK",OK,OK,-0.635428759866748,-0.847665188301763,-0.14746625234205302,0.9276328253594696,1.7121775272628044,-1.084597631674899,0.8090120286316749,1,-0.40166831784893425,1,1129806,"Dallas/Fort Worth, TX",1129806,"Dallas/Fort Worth, TX",TX,TX
1329002,"Manhattan/Ft. Riley, KS",KS,KS,0.32992075018328415,0.46531861887125325,-0.14746625234205302,0.9495399343811622,0.7121126622145996,0.6669664417261739,1.457083051650066,1,-0.3943091647680031,1,1129806,"Dallas/Fort Worth, TX",1129806,"Dallas/Fort Worth, TX",TX,TX
1307605,"La Crosse, WI",WI,WI,-0.3940913823542399,-0.46042780432317065,-0.14746625234205302,-0.5679562846688736,-0.7879846353577077,1.2876806212569274,-0.4910751094101991,5,-0.3924693764977703,5,1393007,"Chicago, IL",1393007,"Chicago, IL",IL,IL
